"artist","title","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","valence","label"
"Inspiral Carpets","Uniform (Scripka Mix)","0.505","0.44","0.308","9.52E-4","2","0.22","-11.602","1","0.0308","131.997","0.265","0"
"Tito Rodriguez","En La Soledad","0.546","0.257","0.337","1.67E-4","10","0.0865","-13.541","1","0.0305","86.626","0.44","0"
"Vilma Palma e Vampiros","Verano traidor","0.00325","0.749","0.693","4.89E-4","11","0.389","-7.087","0","0.038","102.098","0.719","0"
"Roberto Roena","Let It Rain","0.509","0.661","0.619","0.0307","8","0.12","-6.895","0","0.162","98.825","0.574","0"
"Bob Marley & The Wailers","Smile Jamaica","7.44E-4","0.687","0.465","0.0","11","0.0621","-7.472","0","0.261","145.09","0.671","1"
"Geier Sturzflug","Schwarzarbeit","0.0153","0.746","0.939","0.0","10","0.401","-4.589","1","0.0327","116.039","0.992","0"
"Jars Of Clay","The Burden of Hope","0.0862","0.614","0.263","0.0","9","0.0824","-15.597","1","0.954","168.352","0.375","0"
"Dijous Paella","Que Arribi L'Estiu","0.303","0.868","0.92","0.0","7","0.147","-5.12","1","0.0925","104.032","0.92","0"
"Charlie Peacock","Forgiveness (Love Life Album Version)","0.306","0.336","0.456","1.58E-6","10","0.0856","-11.104","1","0.045","155.291","0.228","0"
"Beatnuts featuring Tony Touch","Cocotaso featuring Tony Touch","0.00264","0.703","0.57","0.0","7","0.12","-9.575","1","0.317","80.32","0.696","0"
"Porter Wagoner","Angel Band","0.845","0.573","0.167","2.82E-5","7","0.0969","-12.911","1","0.0289","102.729","0.374","0"
"Belphegor","The Sukkubus Lustrate","1.84E-4","0.444","0.947","0.261","2","0.277","-1.113","1","0.0636","120.031","0.176","0"
"Ray Davies","See My Friends","0.0831","0.546","0.657","0.0","7","0.305","-5.716","1","0.0377","125.097","0.519","0"
"John Holt","I'll Take A Melody","0.138","0.651","0.34","1.49E-6","6","0.25","-16.574","1","0.0317","82.509","0.89","0"
"Steve Vai","The Attitude Song","5.38E-5","0.513","0.914","0.772","2","0.326","-8.337","1","0.0946","116.175","0.637","1"
"Jennifer Lopez","Ain't It Funny","0.364","0.781","0.746","0.0","8","0.098","-2.686","1","0.17","89.43","0.786","0"
"Outerspace","Fire and Ice","0.167","0.496","0.625","0.674","7","0.417","-5.589","1","0.255","183.386","0.74","0"
"Brian Littrell","Wish","0.33","0.391","0.507","0.0","7","0.123","-5.954","1","0.0297","98.574","0.273","0"
"Mr.De'","The Vine","0.0619","0.8","0.723","0.688","11","0.0523","-12.657","0","0.0609","129.999","0.974","0"
"Delroy Wilson","Baby I Need Your Loving","0.576","0.72","0.535","0.0291","0","0.247","-9.771","1","0.23","134.338","0.749","0"
"Fuzz","Big Fella","0.376","0.564","0.885","0.0","0","0.248","-2.69","1","0.53","80.67","0.52","0"
"Finest Dearest","Tunnel Vision","0.0351","0.39","0.8","0.492","0","0.115","-6.685","0","0.033","127.593","0.279","0"
"Estopa","Me Falta El Aliento","0.204","0.53","0.748","2.22E-4","0","0.338","-9.731","1","0.112","124.875","0.632","0"
"Arctic Monkeys","Fake Tales Of San Francisco","0.00998","0.454","0.778","0.0","9","0.0427","-4.225","1","0.0449","127.158","0.704","0"
"David Arkenstone","First Kiss","0.951","0.45","0.132","0.906","4","0.0953","-19.466","1","0.0324","145.94","0.0397","0"
"Barbarito Diez","Bajo Un Palmar","0.935","0.545","0.375","1.08E-6","5","0.105","-7.61","1","0.0412","120.917","0.85","0"
"Quincy Jones","Stormy Weather","0.876","0.463","0.252","7.09E-6","2","0.206","-14.245","1","0.0366","108.424","0.333","0"
"Edgar Bori","Les choses","0.799","0.477","0.319","0.147","5","0.126","-14.294","0","0.0313","114.827","0.289","0"
"Benga","Zero M2","0.0367","0.654","0.542","0.187","7","0.1","-11.766","1","0.0321","139.979","0.0399","0"
"London Theatre Orchestra","Maria ( From The Sound Of Music)","0.992","0.333","0.116","0.344","10","0.132","-22.884","1","0.0331","96.466","0.358","0"
"Obie Bermudez","Celos","0.0895","0.708","0.842","0.0","10","0.164","-7.05","0","0.048","106.066","0.849","0"
"Baby Rasta & Gringo","Esto Es Real","0.00843","0.872","0.706","2.97E-5","0","0.118","-10.368","1","0.176","96.028","0.649","0"
"Emery","Dear Death Part 2","0.00118","0.292","0.978","0.0","1","0.407","-3.121","1","0.0664","175.877","0.358","0"
"Pretty Boy Floyd","Gangster Of Love","0.696","0.603","0.822","0.0458","5","0.326","-10.24","1","0.0436","97.407","0.563","1"
"Seven Mary Three","Hammer & a Stone","0.927","0.322","0.287","0.574","0","0.69","-12.994","1","0.0302","138.012","0.216","1"
"The Temper Trap","Sweet Disposition","0.0701","0.531","0.821","0.171","2","0.124","-6.812","1","0.0439","129.139","0.34","0"
"John Debney","Dad Apologizes","0.893","0.307","0.0549","0.936","0","0.0754","-25.14","1","0.0386","115.401","0.152","0"
"Helen Love","Rollercoasting","0.12","0.663","0.639","1.01E-6","8","0.0574","-8.221","1","0.0299","99.697","0.818","0"
"Jay & The Americans","Livin' Above Your Head","0.683","0.602","0.566","0.0","0","0.557","-10.499","1","0.0349","125.157","0.87","1"
"Tanto Metro & Devonte","Know Your Friends","0.702","0.552","0.628","1.2E-4","9","0.415","-11.408","1","0.151","179.969","0.745","0"
"Indica","Valokeilojen vampyyri","9.12E-4","0.535","0.881","2.53E-6","11","0.421","-3.375","0","0.0301","91.977","0.428","0"
"Sunscreem","Perfect Motion","1.62E-4","0.487","0.946","0.272","10","0.121","-12.123","0","0.0562","135.981","0.114","0"
"Deborah Allen","In The Sweet By And By","0.918","0.251","0.223","0.0","9","0.221","-14.691","1","0.0386","172.446","0.253","0"
"Kiprich","Dash Way Belly","0.25","0.907","0.777","0.0","4","0.0633","-5.151","1","0.242","87.973","0.823","0"
"Coldplay","Speed Of Sound (Live)","2.47E-4","0.534","0.843","2.41E-4","11","0.923","-5.048","0","0.0414","122.993","0.281","1"
"Casey Bill Weldon","I'se Just A Bad Luck Man","0.99","0.664","0.185","0.00909","10","0.115","-14.181","1","0.0382","87.467","0.586","0"
"Carmen Y Laura","Destino Ingrato","0.752","0.549","0.22","1.43E-5","7","0.0665","-9.032","1","0.0439","170.777","0.718","0"
"Kaizers Orchestra","Container","0.0131","0.503","0.798","0.0","1","0.171","-4.351","0","0.0543","138.027","0.79","0"
"Aiden","We Sleep Forever [Live]","5.46E-5","0.274","0.892","0.0104","7","0.813","-7.181","1","0.0839","138.518","0.22","0"
"Grandpa Jones","All American Boy","0.759","0.624","0.558","1.77E-6","9","0.348","-10.222","1","0.155","82.466","0.932","0"
"Miguel Migs","The One","0.00159","0.723","0.647","0.028","11","0.114","-7.157","0","0.0275","105.033","0.885","0"
"Protein","Karottensaft","0.309","0.792","0.69","0.88","2","0.117","-13.783","1","0.0567","125.997","0.614","0"
"Schizoid","Ruby Marlowe","0.851","0.136","0.935","0.948","1","0.114","-17.78","1","0.264","86.275","0.016","0"
"Kevin Max","I Saw Three Ships","0.904","0.256","0.318","1.03E-4","1","0.109","-10.213","1","0.0328","75.892","0.38","0"
"Bloc Party","One More Chance","7.45E-5","0.613","0.505","3.22E-5","0","0.0705","-13.478","1","0.031","126.125","0.928","0"
"Usher","Hey Daddy (Daddy's Home)","1.76E-4","0.59","0.698","0.0","11","0.107","-4.262","1","0.0286","95.975","0.352","0"
"Midge Ure","Four","0.0275","0.639","0.535","1.2E-5","2","0.194","-11.268","1","0.0304","113.064","0.512","0"
"Vickie Winans","Stand Up and Praise Him","0.0778","0.757","0.843","1.29E-5","5","0.0283","-9.04","0","0.0373","113.854","0.813","0"
"Spinal Tap","Big Bottom","0.0762","0.665","0.437","0.0116","0","0.119","-13.059","1","0.0335","113.37","0.737","0"
"Negura Bunget","Al Doilea Om","0.878","0.262","0.4","0.807","2","0.109","-20.736","1","0.0416","98.204","0.0574","0"
"Atman","Govinda","0.0707","0.491","0.599","0.866","3","0.0669","-13.069","0","0.044","188.141","0.506","0"
"Alexandre Desplat","Hidden Documents","0.988","0.582","0.0137","0.913","5","0.0848","-29.851","1","0.0312","91.996","0.144","0"
"Emperor","Al Svartr (The Oath)","0.0201","0.106","0.412","0.541","9","0.653","-11.18","1","0.0329","67.752","0.0581","0"
"The Smashing Pumpkins","Real Love","5.48E-6","0.251","0.946","0.721","2","0.102","-4.662","1","0.08","153.183","0.045","0"
"Patty Griffin","Flaming Red","0.135","0.461","0.783","0.0127","8","0.0686","-5.8","1","0.0382","164.339","0.344","0"
"Rihanna","We Ride","0.00175","0.394","0.744","0.0","5","0.308","-5.465","0","0.276","78.696","0.772","0"
"Oceansize","New Pin (edit)","4.76E-4","0.518","0.684","0.248","7","0.0325","-8.336","1","0.0377","118.059","0.565","0"
"Daan Junior","Tout moun sou do","0.115","0.657","0.907","6.48E-5","4","0.0387","-4.884","1","0.0274","95.998","0.765","0"
"The Winans","This Train","0.124","0.815","0.71","0.0","0","0.0516","-8.21","1","0.0402","105.967","0.638","1"
"Beenie Man","Million Gal","0.033","0.493","0.954","0.0","8","0.0763","-3.443","1","0.369","99.077","0.887","1"
"Mighty Mighty Bosstones","They Came To Boston","0.17","0.449","0.812","0.00766","9","0.329","-9.506","1","0.067","102.848","0.771","0"
"Orlando Pops Orchestra","Strangers In The Night","0.567","0.217","0.424","0.874","11","0.327","-10.876","1","0.0341","80.816","0.204","0"
"Gerald Clayton","Two Heads One Pillow","0.0197","0.511","0.33","0.787","10","0.138","-14.326","1","0.0622","143.297","0.362","0"
"Pyranja","Nie Wieder (Live Version)","0.00794","0.474","0.833","0.0","4","0.355","-5.789","0","0.206","171.737","0.654","0"
"Sick Of It All","Sanctuary","4.14E-6","0.337","0.999","2.47E-4","10","0.115","-2.622","1","0.191","96.107","0.344","0"
"Van Gelder","Saints & Sinners","1.75E-4","0.544","0.902","0.858","2","0.491","-7.371","1","0.0423","137.984","0.345","0"
"Naseebo Lal","Pehle To Kabhi Gham Tha","0.728","0.596","0.619","0.00209","7","0.763","-11.645","1","0.0486","175.867","0.865","0"
"Heavenly","Smile","0.0435","0.544","0.499","0.00354","2","0.252","-8.458","1","0.0327","139.694","0.711","0"
"Richie Ray & Bobby Cruz","Guaguanco Raro","0.0631","0.674","0.857","1.3E-4","7","0.78","-7.451","0","0.0693","105.019","0.682","0"
"Hot Club Of Detroit","God Rest Ye Merry Gentlemen","0.96","0.562","0.0927","0.907","2","0.108","-15.548","0","0.043","121.103","0.269","0"
"The Fontane Sisters","The Tennessee Waltz","0.962","0.549","0.0872","1.33E-5","6","0.135","-14.953","1","0.0308","90.092","0.59","0"
"Nick Jonas & The Administration","State of Emergency","0.0743","0.617","0.793","4.97E-6","6","0.209","-4.383","1","0.0342","92.173","0.793","0"
"Jeff Johnson","Contours","0.804","0.496","0.255","0.799","7","0.285","-14.76","1","0.0445","118.997","0.169","0"
"Bukka White","Aberdeen Blues","0.903","0.605","0.183","0.156","8","0.0953","-14.216","1","0.0374","105.182","0.602","0"
"Gang Of Four","Is It Love","0.0196","0.904","0.426","0.178","9","0.218","-14.322","1","0.0799","116.976","0.446","0"
"Peter Hunnigale","Ordinary Lives","0.00303","0.638","0.553","0.0","9","0.0574","-6.779","0","0.054","83.924","0.645","0"
"The Killers","Mr. Brightside (Jacques Lu Cont's Thin White Duke Mix)","0.0101","0.56","0.744","0.00183","1","0.119","-6.671","1","0.0296","133.994","0.394","1"
"Circle Jerks","Group Sex","0.095","0.507","0.883","1.29E-4","4","0.0673","-9.389","0","0.0357","108.275","0.805","0"
"Barbara Fairchild","Jezebel","0.497","0.621","0.437","0.0","8","0.0888","-8.924","0","0.0347","149.614","0.628","0"
"Candlebox","Breathe Me In","0.0242","0.374","0.611","2.05E-5","1","0.0747","-5.51","0","0.0314","130.119","0.326","0"
"Tyrone Davis","Sugar Daddy","0.0327","0.82","0.642","0.0","5","0.141","-9.916","0","0.177","93.74","0.594","0"
"The Panic Channel","Said You'd Be","1.68E-5","0.392","0.996","0.237","2","0.305","-2.331","1","0.0838","107.518","0.563","1"
"Michael Whalen","Flamingos","0.959","0.209","0.0958","0.318","7","0.238","-23.429","1","0.0367","81.381","0.0525","0"
"Elton Britt","Little Silver Bells","0.925","0.484","0.194","5.84E-6","8","0.214","-11.514","1","0.0415","137.313","0.589","1"
"Ice","Under Attack","0.0501","0.842","0.648","0.274","2","0.106","-7.653","1","0.0333","119.953","0.819","0"
"Jean Fauque","Off The Record","0.934","0.495","0.321","0.048","0","0.114","-12.659","0","0.0311","112.281","0.114","1"
"Bobby ""Blue"" Bland","You Hit The Nail On The Head","0.234","0.55","0.382","0.023","10","0.32","-9.28","1","0.0289","180.102","0.508","0"
"Faithless","Drifting Away","0.792","0.686","0.792","0.792","7","0.54","-8.815","0","0.0349","118.04","0.15","0"
"Hellsongs","Rock The Night","0.0169","0.733","0.482","0.785","11","0.0918","-14.168","0","0.053","124.997","0.873","0"
"Charley Pride","(I'm So) Afraid Of Losing You Again","0.466","0.525","0.354","3.86E-5","4","0.246","-12.332","1","0.0344","109.498","0.495","1"
"3 Doors Down","Duck And Run","0.0149","0.524","0.919","7.1E-5","4","0.131","-5.505","0","0.0436","87.931","0.848","0"
"THE CHIFFONS","The Heavenly Place","0.468","0.216","0.641","0.0165","8","0.473","-7.106","1","0.0317","177.033","0.758","1"
"Seventh Star","I Versus I","7.77E-6","0.332","0.906","0.755","7","0.241","-4.431","1","0.0364","106.341","0.579","1"
"Incubus","A Crow Left Of The Murder","0.0056","0.532","0.943","5.87E-4","7","0.317","-4.549","0","0.0512","140.042","0.371","0"
"Dishwalla","Moisture","9.16E-4","0.337","0.852","0.0395","11","0.0847","-6.008","0","0.0516","132.418","0.472","0"
"Marco Polo","Shitzzo","0.00532","0.794","0.916","0.865","4","0.16","-10.214","0","0.0529","127.004","0.578","0"
"Beenie Man","Stack and Pile","0.0157","0.572","0.866","0.0","1","0.106","-3.697","1","0.52","116.068","0.958","0"
"Mariano Yanani","I Still Haven't Found What I'm Looking For","0.605","0.421","0.331","0.765","1","0.129","-15.781","1","0.0347","202.081","0.354","0"
"Brian Keane","Dark Flashes","0.473","0.355","0.104","0.905","0","0.114","-17.629","0","0.0387","99.929","0.0546","0"
"Naseebo Lal","Ek Pardesi Di��","0.312","0.695","0.663","3.7E-6","10","0.0543","-12.096","0","0.0461","84.015","0.914","0"
"Laurie Berkner","Ice Cream Cone","0.906","0.638","0.0922","0.0","0","0.0716","-15.452","1","0.0542","135.018","0.531","0"
"Robin Fox","Wonderland","0.00462","0.524","0.923","0.213","7","0.124","-7.836","1","0.0496","140.005","0.15","0"
"Adam Ant","Goody Two Shoes","0.0289","0.624","0.991","0.0107","1","0.0477","-3.467","0","0.135","95.472","0.535","1"
"Statues","Telecommunication","3.06E-4","0.778","0.482","0.844","9","0.0788","-8.348","1","0.0738","77.99","0.702","0"
"Rusted Shut","Borin Fuckin Town","0.241","0.0846","0.694","0.494","8","0.191","-9.971","1","0.0633","77.816","0.086","0"
"Happy Mondays","Olive Oil","0.00144","0.449","0.642","0.00499","11","0.0878","-13.537","1","0.0604","128.441","0.861","0"
"John Mayer","St. Patrick's Day","0.0502","0.597","0.439","1.29E-4","9","0.19","-7.126","1","0.0258","127.89","0.127","1"
"Pascal Sangla","Assis par terre","0.576","0.524","0.531","4.12E-4","4","0.0625","-10.911","1","0.0366","90.098","0.605","0"
"Marilyn Horne","Agrippina : Act 3 ""Bel piacere �� godere fido amor!"" [Poppea]","0.994","0.457","0.116","3.68E-6","10","0.118","-19.48","1","0.0605","94.958","0.156","0"
"Daddy Yankee","Llamado De Emergencia","0.217","0.699","0.91","2.66E-6","4","0.146","-4.405","0","0.036","97.971","0.792","0"
"Janet Paschal","He'll Deliver Me","0.507","0.596","0.804","0.0","2","0.975","-9.089","1","0.0764","109.961","0.645","0"
"Blue Rodeo","Million Miles","0.245","0.382","0.683","0.00263","7","0.143","-8.276","1","0.0308","96.861","0.167","0"
"John Brown","She's On That Revivalism","0.102","0.644","0.837","0.0","6","0.12","-3.677","1","0.232","92.087","0.824","1"
"Weezer","I Don't Want To Let You Go","0.122","0.58","0.57","2.6E-4","8","0.115","-9.65","1","0.0327","123.046","0.222","1"
"Hadag Nahash","Aff E'chad (Nobody) (Live)","0.0629","0.661","0.902","0.0","8","0.448","-4.159","0","0.0647","93.983","0.658","0"
"Aiden","Black Market Hell","0.0227","0.341","2.03E-5","7.48E-5","2","0.284","-7.468","0","0.0756","138.508","0.245","0"
"Mikey Dread","Rainbow Jungle (Dub / Instrumental Reggae Music)","0.00145","0.705","0.127","0.854","6","0.031","-15.319","0","0.216","145.081","0.722","0"
"RyanDan","Wind Beneath My Wings","0.917","0.246","0.277","1.85E-4","8","0.112","-7.66","1","0.0325","145.149","0.097","0"
"Faithless","Salva Mea","0.00855","0.331","0.905","0.774","5","0.242","-6.601","0","0.0369","128.041","0.17","0"
"Selena","Tu Robaste Mi Corazon","0.55","0.649","0.619","0.0","10","0.136","-7.063","1","0.0289","130.238","0.301","0"
"Marquez the Greatest","Declaration of Independence","0.89","0.626","0.523","0.0","4","0.77","-12.211","0","0.946","81.341","0.552","0"
"Eminem","The Way I Am","0.144","0.785","0.871","0.0","4","0.309","-2.692","0","0.265","87.248","0.315","1"
"Lily Allen","22 (Acoustic)","0.648","0.654","0.725","0.877","3","0.354","-12.728","1","0.049","194.957","0.812","0"
"Madonna","Revolver [Tracy Young's Shoot To Kill Remix]","0.00354","0.713","0.821","0.92","10","0.0363","-4.765","0","0.0451","127.993","0.593","0"
"Roy Buchanan","Hey Joe","0.718","0.374","0.661","0.247","4","0.766","-10.511","0","0.19","119.633","0.58","0"
"Juan Carmona","Nino ven pa'ca","0.688","0.55","0.687","0.846","4","0.136","-9.942","1","0.0477","193.403","0.843","0"
"Ray Price","Make The World Go Away","0.867","0.327","0.251","5.99E-4","1","0.293","-12.024","1","0.0296","136.942","0.405","1"
"Swim","Fungus","0.0164","0.351","0.92","9.77E-5","7","0.239","-6.513","1","0.0668","167.149","0.445","0"
"Negura Bunget","Plecaciunea mortii","0.00481","0.148","0.954","0.931","9","0.0824","-4.902","1","0.27","137.742","0.0323","0"
"Buddy Miles","Don't Keep Me Wondering","0.0454","0.527","0.605","0.0","7","0.868","-9.284","1","0.0358","93.104","0.789","1"
"Bobbie Gentry","Ace Insurance Man","0.517","0.527","0.535","2.57E-6","2","0.171","-10.798","0","0.179","171.897","0.905","1"
"Brenda Lee","Ballin' the Jack","0.557","0.693","0.61","0.0","5","0.244","-7.256","1","0.0466","117.964","0.962","1"
"Gisselle","Me Decidi","0.298","0.779","0.945","8.53E-5","2","0.0965","-3.887","0","0.042","124.033","0.793","0"
"DJ Harry","'Round the Wheel","0.123","0.649","0.92","0.858","1","0.194","-9.646","1","0.0395","133.534","0.772","0"
"MC Sadri","Strassenkrieg","0.479","0.688","0.772","0.0","2","0.106","-6.58","1","0.242","90.042","0.921","0"
"Weedeater","Monkey Junction","0.0174","0.145","0.854","7.73E-5","7","0.112","-6.101","1","0.109","66.198","0.139","0"
"Mira","In Pursuit of the Implicate Order of Cultural Chaos","0.368","0.705","0.156","0.0","2","0.0834","-22.018","0","0.0537","109.809","0.813","0"
"Paul Carrack","Dedicated","0.306","0.536","0.372","7.9E-6","11","0.154","-9.47","1","0.0269","130.001","0.288","0"
"Tyrone Taylor","Got To Make Me Love You","0.479","0.645","0.648","2.95E-4","2","0.132","-6.895","1","0.0985","78.52","0.943","0"
"Elvenking","Pathfinders","2.54E-4","0.255","0.97","0.00107","2","0.128","-3.8","1","0.182","149.794","0.41","0"
"The Irish Rovers","The Deep Blue Sea","0.382","0.368","0.743","0.0","2","0.897","-7.602","1","0.0807","181.338","0.893","1"
"William Coulter","Shrivasta","0.941","0.358","0.285","0.893","9","0.121","-12.739","0","0.0381","148.86","0.321","0"
