"artist","title","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","valence","label"
"DJ Phiene","Thump Thump Da Box","0.0174","0.852","0.809","0.915","11","0.246","-3.586","0","0.32","82.503","0.701","0"
"Mando Diao","Annie's Angle","0.00735","0.361","0.871","0.0","9","0.336","-4.426","1","0.0583","149.753","0.706","0"
"Sonora Carruseles","Que Suene Mi Campana","0.211","0.807","0.873","0.00429","8","0.18","-5.579","1","0.0415","100.895","0.654","0"
"Shakira","Objection (Tango)","0.0147","0.603","0.864","0.0","11","0.0246","-5.282","0","0.0677","179.344","0.705","1"
"Speech","Have Fun Prelude","0.742","0.757","0.127","0.0","1","0.613","-19.685","1","0.895","119.32","0.212","0"
"Jennifer Lopez","I'm Glad","0.0398","0.741","0.575","0.127","10","0.0853","-5.416","0","0.0555","93.992","0.345","1"
"Ben Sidran","Blowin' In the Wind","0.865","0.488","0.189","0.193","5","0.111","-16.688","1","0.0322","134.923","0.201","0"
"Dale Russ / Finn MacGinty","Reels: Old Joes / the Cliffs of Moher / the clips of mohair / the slightly less-well-informed maid","0.874","0.492","0.601","2.12E-6","2","0.0701","-3.875","1","0.0468","123.344","0.876","0"
"Igor Stravinsky","Tango","0.943","0.336","0.274","0.885","4","0.151","-20.0","1","0.0587","158.304","0.121","0"
"The Lord Weird Slough Feg","Baltech's Lament","0.0348","0.435","0.588","4.11E-5","6","0.224","-6.372","1","0.0267","97.114","0.321","1"
"Professor Longhair","No Buts - No Maybes","0.677","0.49","0.731","4.22E-5","3","0.227","-7.931","1","0.0411","166.322","0.964","0"
"The Twinkle Brothers","I Won't Lie","0.167","0.806","0.554","7.01E-6","7","0.0367","-11.706","0","0.0355","130.472","0.942","0"
"Kraftwerk","Autobahn (Live)","0.536","0.521","0.633","0.00363","2","0.952","-9.966","1","0.0359","83.044","0.184","1"
"Bedwetters","Like A Deck Of Cards","0.0051","0.555","0.986","0.0","1","0.374","-1.395","0","0.0564","101.99","0.633","0"
"Christian Quast","You Are!","0.00683","0.801","0.402","0.767","7","0.0987","-12.885","0","0.0854","124.996","0.323","1"
"Vodka Collins","See You Comin'","0.351","0.462","0.896","0.0106","0","0.669","-4.842","1","0.0407","142.836","0.836","1"
"Rene Touzet","Delirio","0.943","0.587","0.355","0.737","0","0.0993","-14.642","0","0.037","112.228","0.483","0"
"Ndala Kasheba","Marashi Ya Pemba","0.238","0.504","0.921","0.0","7","0.339","-3.429","1","0.0492","120.113","0.785","0"
"Radiohead","2 + 2 = 5","0.182","0.443","0.717","5.1E-5","5","0.345","-5.498","0","0.0504","149.582","0.386","0"
"Neeme Jarvi","Hary Janos Suite : VI. A csaszari udvar bevonulasa (Entrance of the Emperor and his Court)","0.783","0.393","0.373","0.903","1","0.0747","-18.08","1","0.0492","130.344","0.229","0"
"Wayne Watson","Cry Of My Heart","0.0542","0.672","0.559","2.68E-6","9","0.25","-8.151","1","0.0245","98.976","0.247","0"
"Natasha Bedingfield","These Words","0.0322","0.734","0.635","0.0","5","0.0808","-7.03","1","0.0816","96.99","0.931","1"
"Hot Boys","Young Riders","0.0393","0.659","0.742","0.0","4","0.23","-6.15","0","0.365","85.704","0.787","0"
"Juan Carmona","Soleariyas","0.948","0.448","0.361","0.914","6","0.106","-13.769","1","0.0425","110.088","0.243","0"
"Les Bonapartes","Welcome","0.097","0.489","0.93","8.53E-5","1","0.0789","-6.794","0","0.0405","90.978","0.897","0"
"Jeff Beck Group","Jody","0.153","0.385","0.686","1.94E-4","0","0.255","-11.318","1","0.0397","154.831","0.805","0"
"Sonora Santanera","Saca La Botella","0.785","0.611","0.877","0.0","10","0.267","-5.332","1","0.0934","93.802","0.953","0"
"Nelson Ned","La Barca","0.245","0.527","0.702","0.0","2","0.109","-2.848","1","0.0499","78.324","0.444","0"
"Sugarbomb","Gone","7.62E-5","0.562","0.92","2.34E-6","2","0.244","-4.954","1","0.0426","139.795","0.538","0"
"Babylon Disco","Multiplayer","0.0605","0.627","0.544","0.189","11","0.113","-17.444","0","0.0525","89.976","0.756","0"
"Blind Willie Johnson","If I Had My Way I'd Tear This Building Down","0.984","0.449","0.377","0.0538","9","0.141","-13.655","0","0.0983","165.622","0.592","1"
"Hard Romantic","Romanza","0.928","0.428","0.2","0.897","5","0.189","-17.99","1","0.029","81.979","0.226","0"
"Jimmy Wakely","If Santa Claus Could Bring You Back To Me","0.973","0.585","0.0786","5.88E-4","0","0.0779","-15.456","1","0.0328","113.185","0.466","1"
"The Jackson Southernaires","You've Got A Chance","0.34","0.668","0.604","0.0","11","0.109","-6.738","1","0.0672","124.963","0.399","1"
"Avril Lavigne","Innocence","0.146","0.389","0.71","0.0","1","0.202","-3.664","0","0.0343","137.752","0.34","0"
"Steinski","Hot Spot (Terrible Love Mix)","0.00248","0.893","0.57","4.05E-4","1","0.0587","-13.036","1","0.277","92.662","0.63","0"
"John Hammond","I Can't Be Satisfied","0.422","0.651","0.528","0.015","0","0.344","-11.555","1","0.04","123.266","0.908","0"
"Richard Galliano","Les Forains","0.951","0.23","0.204","0.783","9","0.157","-11.817","0","0.0297","94.794","0.23","0"
"Oui Oui","La danse des petits amis","0.629","0.856","0.66","0.0","9","0.206","-4.852","1","0.0303","125.041","0.781","0"
"Cake","Arco Arena","0.401","0.701","0.552","0.648","9","0.118","-9.546","0","0.0429","78.949","0.799","0"
"Dr. Elmo","E-mail From Nigeria","0.743","0.87","0.413","0.0","10","0.106","-13.134","0","0.267","98.031","0.858","1"
"Dirty Harry","The Fortway","4.0E-5","0.864","0.783","0.884","8","0.119","-11.741","0","0.0603","126.42","0.904","0"
"Barbara Lusch","Come On-a My House","0.494","0.837","0.358","0.0","9","0.179","-10.186","1","0.0545","114.522","0.334","0"
"Fajardo","La Fluta Magica","0.508","0.496","0.464","0.029","7","0.339","-7.381","1","0.0364","123.324","0.667","0"
"Maria Muldaur","It Ain't The Meat It's The Motion","0.44","0.63","0.519","0.0","11","0.264","-9.586","1","0.042","136.326","0.737","1"
"Delroy Wilson","Half Way Up The Stairs","0.415","0.797","0.688","7.65E-6","7","0.105","-7.262","1","0.0971","74.046","0.892","1"
"Bill Laswell","The Gary Selchie - Solas","0.498","0.191","0.196","0.61","6","0.109","-19.009","1","0.0396","73.685","0.0346","0"
"themselves","Directions to my special place","0.309","0.629","0.486","0.0","2","0.419","-12.909","0","0.39","95.011","0.798","0"
"The Last Vegas","Another Lover","3.12E-5","0.33","0.974","4.16E-4","6","0.138","-3.469","0","0.103","89.585","0.471","0"
"Papa Wemba","Bakwetu","0.44","0.508","0.812","0.0683","7","0.099","-9.92","1","0.0473","132.273","0.95","0"
"Zbigniew Preisner","The Court","0.9","0.298","0.0275","1.17E-4","0","0.176","-27.565","0","0.0442","67.952","0.0375","0"
"Guns N' Roses","Sweet Child O' Mine","0.0901","0.446","0.952","0.0857","6","0.112","-5.321","1","0.0523","125.303","0.624","1"
"Sugar Minott","All Kind of People","0.00163","0.772","0.579","0.0","11","0.269","-11.421","1","0.0564","121.361","0.961","0"
"Shania Twain","Two Hearts One Love","0.00278","0.51","0.832","0.0","9","0.144","-6.407","1","0.0304","113.796","0.519","0"
"Bob Crosby","The World Is Waiting For The Sunrise","0.979","0.0","0.0208","0.797","0","0.0","-23.942","0","0.0","0.0","0.0","1"
"Valient Thorr","Problem Solver","0.0109","0.519","0.896","2.66E-6","4","0.081","-6.343","1","0.092","92.004","0.769","0"
"Michael Bloomfield","Buried Alive In The Blues","0.723","0.618","0.595","0.372","9","0.397","-9.543","1","0.0333","106.495","0.832","1"
"John Holt","I'll Take A Melody","0.138","0.651","0.34","1.49E-6","6","0.25","-16.574","1","0.0317","82.509","0.89","0"
"The Who","Sodding About","4.08E-6","0.466","0.763","0.753","2","0.539","-7.393","0","0.0325","120.61","0.722","1"
"Donna The Buffalo","Broken Record","0.0593","0.47","0.905","6.91E-5","9","0.0845","-5.238","1","0.114","171.981","0.616","0"
"Charlie Rich","You Don't Know Me","0.791","0.483","0.139","2.64E-5","8","0.306","-17.899","1","0.0542","185.111","0.197","1"
"Cece Winans","Life","0.00549","0.683","0.809","3.8E-4","0","0.879","-4.411","1","0.0886","132.985","0.808","0"
"Simon & Garfunkel","Old Friends","0.904","0.516","0.118","1.12E-6","11","0.109","-19.164","1","0.0331","91.693","0.398","0"
"SNOWPATROL","We Wish You A Merry Christmas","0.00135","0.581","0.952","0.886","1","0.0842","-9.16","1","0.0303","143.987","0.466","0"
"Pursuit Of Happiness","Killed By Love","0.0117","0.404","0.828","0.00335","2","0.11","-9.829","1","0.0429","130.764","0.662","0"
"Joe Bonamassa","Stop!","0.362","0.349","0.523","5.98E-4","11","0.386","-7.749","0","0.0382","169.283","0.311","1"
"Placebo","Slave To The Wage","3.1E-4","0.513","0.962","0.686","10","0.245","-5.93","0","0.0752","142.211","0.488","0"
"Neil Sedaka","Because Of You","0.786","0.25","0.333","0.0","7","0.0926","-8.347","1","0.0285","81.089","0.3","1"
"John Mayer","St. Patrick's Day","0.0502","0.597","0.439","1.29E-4","9","0.19","-7.126","1","0.0258","127.89","0.127","1"
"Al Duvall","Dark Inside","0.839","0.879","0.406","0.0","9","0.0357","-11.162","1","0.112","117.989","0.973","0"
"Daryl Hall & John Oates","Only Love","0.343","0.718","0.509","1.37E-4","9","0.141","-12.903","1","0.0429","118.278","0.956","1"
"The Vaughan Brothers","Hillbillies From Outerspace","0.275","0.753","0.306","0.788","8","0.605","-13.827","1","0.0634","141.939","0.782","0"
"The Motors","Love Round The Corner","0.0576","0.521","0.925","0.0","4","0.154","-6.239","1","0.0407","154.155","0.729","1"
"Yuridia","Estar Junto A Ti (Angel)","0.652","0.627","0.144","0.0","2","0.0987","-13.543","1","0.0312","116.709","0.0899","0"
"Tony Matterhorn","Turn It Around","0.511","0.878","0.672","0.0","10","0.094","-7.696","0","0.335","134.929","0.729","1"
"Happy Mondays","Performance (Remastered)","1.53E-5","0.488","0.809","0.533","0","0.321","-9.868","1","0.0482","109.288","0.816","0"
"Franz Ferdinand","Eleanor Put Your Boots On","0.597","0.428","0.501","2.31E-4","7","0.0993","-6.364","1","0.0372","76.953","0.146","0"
"Frederik","Hur hur murmioon","0.24","0.567","0.707","0.0","3","0.204","-6.856","0","0.0305","102.766","0.949","0"
"Kingston Trio","Tom Dooley","0.806","0.649","0.144","4.55E-6","4","0.105","-13.986","1","0.0418","125.74","0.458","1"
"Jane's Addiction","Price I Pay","0.123","0.312","0.681","3.14E-4","1","0.154","-5.284","1","0.0608","140.254","0.191","0"
"Mobb Deep","Up North Trip","0.0391","0.845","0.641","2.4E-6","6","0.326","-5.102","0","0.275","87.86","0.774","0"
"Slum Village","Climax (Instrumental Mix)","0.324","0.815","0.315","0.0849","8","0.638","-8.422","0","0.0708","95.612","0.431","0"
"Jimmy Johnson","Country Preacher","0.72","0.77","0.658","0.0145","4","0.05","-7.865","0","0.109","98.77","0.88","0"
"Laurie Berkner","Ice Cream Cone","0.906","0.638","0.0922","0.0","0","0.0716","-15.452","1","0.0542","135.018","0.531","0"
"Carl Crack","Dogon","0.396","0.745","0.79","0.969","1","0.186","-13.214","1","0.056","102.529","0.253","0"
"Lifer","Boring","3.24E-4","0.592","0.927","1.32E-5","5","0.319","-4.383","1","0.0706","104.572","0.388","0"
"Robben Ford","Something For The Pain","0.0236","0.732","0.674","0.0216","9","0.174","-5.896","0","0.031","111.856","0.55","0"
"Kapelle Herrenweide","Nie mehr heim","0.00415","0.242","0.765","4.85E-4","4","0.295","-4.555","0","0.052","167.111","0.258","0"
"Eminem","Ricky Ticky Toc","0.0315","0.727","0.606","2.15E-6","0","0.176","-4.843","1","0.412","172.068","0.52","0"
"The Jane Shermans","Ammunition","8.82E-5","0.531","0.86","0.00891","9","0.0888","-6.473","0","0.0407","140.245","0.688","0"
"Yuppie Pricks","Suburban Living","5.53E-4","0.586","0.885","0.0314","4","0.109","-5.878","1","0.0616","155.141","0.962","0"
"Robert Palmer","Love Can Run Faster","0.384","0.842","0.394","0.0543","7","0.0652","-17.964","1","0.043","119.389","0.891","1"
"Utopia","Hiroshima","0.525","0.363","0.518","8.11E-4","2","0.394","-10.723","1","0.0423","110.679","0.367","0"
"Frederick Knight","I've Been Lonely (For So Long)","0.364","0.791","0.286","0.0121","7","0.0938","-14.283","1","0.0364","96.741","0.872","1"
"Plaza","Goor","0.00116","0.792","0.686","0.847","11","0.0789","-11.91","1","0.0402","125.163","0.635","0"
"Jackie Wilson","Why Can't You Be Mine","0.684","0.555","0.563","0.0","3","0.134","-8.644","1","0.0936","179.35","0.935","1"
"John Berry","Ninety Miles An Hour","0.196","0.713","0.58","0.0","11","0.256","-9.966","1","0.0326","101.041","0.578","1"
"Jimi Hendrix","Lullaby For The Summer","0.0561","0.421","0.926","7.59E-4","10","0.0276","-7.187","0","0.0403","128.997","0.94","0"
"Irwin Goodman","Raha ratkaisee","0.673","0.728","0.473","0.0","0","0.0903","-5.3","1","0.0366","111.354","0.372","0"
"Ultraviolence","I Destructor (Lenny Dee Mix)","0.0066","0.531","0.823","0.898","4","0.29","-9.167","0","0.0766","174.533","0.0393","0"
"Saosin","Bury Your Head","1.21E-4","0.319","0.926","9.78E-4","6","0.338","-3.865","0","0.0487","166.051","0.359","0"
"Michael Stanley Band","Spanish Nights","0.455","0.343","0.424","4.38E-5","7","0.0827","-11.167","1","0.0327","184.305","0.387","1"
"Brent Lamb","All The Difference In The World","0.0836","0.683","0.492","6.82E-4","7","0.0982","-10.72","1","0.0286","109.998","0.627","1"
"SKYCLAD","The One Piece Puzzle","8.73E-4","0.274","0.723","0.0146","2","0.363","-8.826","0","0.0353","160.912","0.373","0"
"Lee Ritenour","Is It You?","0.584","0.715","0.384","0.00758","10","0.285","-16.362","1","0.0457","82.365","0.818","1"
"The Verve Pipe","La La","0.00248","0.345","0.64","8.63E-5","1","0.132","-8.105","0","0.0387","173.999","0.17","0"
"Black Flag","Out Of This World","0.0316","0.491","0.733","2.11E-4","0","0.114","-14.009","0","0.0393","103.598","0.33","0"
"Tum Tum","So Fresh","0.387","0.784","0.534","0.0","8","0.107","-8.12","1","0.414","77.548","0.778","0"
"Nick Ingman","Kumal & Sangha","0.941","0.219","0.253","0.937","2","0.105","-19.152","0","0.0361","91.146","0.038","0"
"Ray Sandoval","A La Naturaleza","0.664","0.37","0.407","0.916","4","0.324","-16.133","1","0.0425","124.353","0.18","0"
"Pinchers","For Your Eyes Only","0.0322","0.617","0.672","0.0","10","0.164","-3.315","0","0.0494","79.196","0.542","0"
"Joe Satriani","Echo","0.0819","0.711","0.598","0.727","4","0.0851","-7.314","0","0.0417","136.872","0.664","0"
"Helen Love","So Hot","0.159","0.738","0.881","0.0","10","0.352","-6.501","1","0.161","100.629","0.673","1"
"Burning Spear","It's A Long Way Around","0.00528","0.9","0.28","0.316","7","0.0669","-19.541","1","0.274","122.426","0.589","0"
"Dorothy Norwood","Near The Cross","0.662","0.288","0.7","0.0","5","0.332","-7.883","1","0.0546","75.671","0.516","0"
"Perrey And Kingsley","The Unidentified Flying Object","0.178","0.659","0.794","0.76","0","0.541","-11.439","1","0.0395","141.029","0.98","1"
"Devanic","I Am","0.00114","0.352","0.919","5.27E-5","4","0.0763","-6.712","1","0.2","97.49","0.179","0"
"James Taylor Quartet","Cleo's Mood","0.439","0.689","0.963","0.0782","1","0.0468","-2.388","1","0.0425","116.566","0.926","0"
"The Rolling Stones","Start Me Up","0.0436","0.631","0.932","0.137","5","0.0918","-4.142","1","0.0354","122.429","0.971","1"
"Steve Erquiaga","Sicilienne","0.961","0.279","0.0755","0.863","9","0.0701","-28.313","0","0.0416","149.995","0.381","0"
"Deborah Allen","I Will Always Love You","0.771","0.382","0.14","2.49E-6","6","0.13","-9.727","1","0.0293","132.916","0.186","0"
"Jazz Gillum","Little Woman","0.755","0.637","0.309","8.79E-4","7","0.645","-11.322","1","0.12","104.277","0.729","1"
"Easy Star All-Stars","With a Little Dub From My Friends (feat. Luciano and U Roy)","0.167","0.63","0.605","0.0","6","0.355","-8.386","0","0.0473","91.805","0.55","0"
"Dale Hawkins","Pretty Little Thing","0.53","0.571","0.613","2.4E-6","9","0.252","-9.725","1","0.0375","171.526","0.596","0"
"Sunscreem","Exodus","0.0103","0.651","0.9","0.845","6","0.0775","-9.655","1","0.0516","133.053","0.23","0"
"Burning Spear","Tumble Down","0.0799","0.782","0.713","0.142","8","0.969","-9.018","1","0.0599","80.703","0.775","0"
"Frank Chacksfield","Terry's Theme from Limelight","0.964","0.247","0.07","0.387","5","0.279","-16.118","1","0.041","147.368","0.167","1"
"Blind Willie Johnson","John the Revelator","0.995","0.739","0.331","0.131","9","0.568","-12.941","0","0.283","125.521","0.527","0"
"Gold City","What Child Is This?","0.8","0.371","0.278","3.41E-4","7","0.143","-13.009","0","0.0288","97.216","0.118","0"
"EPMD","For My People","0.00802","0.549","0.549","1.26E-6","10","0.394","-9.748","0","0.282","93.232","0.406","0"
"Harvey Averne","Accept Me","0.79","0.668","0.278","0.00198","5","0.104","-9.207","1","0.0272","82.128","0.593","0"
"Johnny Nash","There Are More Questions Than Answers","0.201","0.582","0.459","8.44E-5","4","0.0834","-12.318","1","0.0376","81.4","0.946","0"
"Various Production","Lost (Actress Remix)","0.118","0.599","0.527","0.868","10","0.0981","-12.49","0","0.0484","118.577","0.189","0"
"Why?","You'll Know Where Your Plane Is... (Part 4)","0.145","0.597","0.469","1.18E-4","1","0.482","-11.642","1","0.226","119.493","0.654","0"
"Andrew W.K.","Can You Dance With Me?","0.0166","0.464","0.978","0.0","2","0.33","-1.474","1","0.0524","80.959","0.721","0"
"Liquid Stranger","Drop Sacrifice","0.00491","0.721","0.53","0.684","1","0.612","-10.888","1","0.0352","137.015","0.614","0"
"Eric Burdon","Motorcycle girl","0.45","0.747","0.675","8.49E-6","2","0.0715","-6.577","0","0.0386","146.068","0.684","1"
"Daniel Johnston","Story Of An Artist (Don't Be Scared)","0.985","0.421","0.371","0.0153","0","0.351","-9.701","1","0.039","103.574","0.652","0"
"Maurice Chevalier","Ma Louise","0.786","0.452","0.28","0.0","3","0.118","-14.106","1","0.0408","120.32","0.487","0"
"Flor Silvestre","Luna De Octubre","0.875","0.534","0.226","0.0","4","0.119","-11.8","1","0.0496","167.824","0.677","0"
"Bounty Killer","Coppershot","0.0326","0.904","0.834","0.0","9","0.0621","-5.415","1","0.392","142.87","0.846","0"
"James Horner","The Stranger","0.838","0.275","0.0441","0.624","2","0.113","-30.517","0","0.0333","94.917","0.0771","1"
"Brainchoke","Untitled","0.88","0.369","0.22","0.944","0","0.131","-15.991","0","0.033","100.118","0.118","0"
"Don Francisco","Righteous Disgrace","0.547","0.608","0.421","0.0","2","0.072","-12.532","1","0.0357","142.259","0.717","0"
"The Panic Channel","Said You'd Be","1.68E-5","0.392","0.996","0.237","2","0.305","-2.331","1","0.0838","107.518","0.563","1"
"Sophie Tucker","Down South","0.94","0.648","0.386","0.0","9","0.575","-5.828","1","0.0413","93.72","0.381","1"
"Madilu System","Vincent","0.606","0.776","0.819","0.0","4","0.46","-2.586","1","0.0437","129.907","0.904","0"
"Sportsguitar","Fish","0.0604","0.573","0.687","0.658","4","0.0987","-6.887","1","0.0294","142.859","0.547","0"
"The Shirelles","Dedicated To The One I Love","0.812","0.398","0.325","0.0","10","0.169","-6.159","1","0.0382","80.563","0.454","1"
"Nicholas Hooper","Of Love & War (""Harry Potter & The Half-Blood Prince"")","0.919","0.33","0.282","0.93","10","0.134","-19.104","1","0.0411","77.592","0.199","0"
